기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_률,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20243,11380,은평구,CS300027,섬유제품,90.0,90.0,0.0,0.0,1.1,1.0,0.0
20243,11380,은평구,CS300035,인테리어,163.0,163.0,0.6,1.0,0.6,1.0,0.0
20243,11380,은평구,CS300043,전자상거래업,951.0,951.0,0.0,0.0,5.9,56.0,0.0
20243,11410,서대문구,CS200002,외국어학원,75.0,76.0,0.0,0.0,0.0,0.0,1.0
20243,11410,서대문구,CS200013,기타법무서비스,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20243,11410,서대문구,CS200016,당구장,102.0,102.0,2.9,3.0,1.0,1.0,0.0
20243,11410,서대문구,CS200019,PC방,46.0,52.0,1.9,1.0,0.0,0.0,6.0
20243,11410,서대문구,CS200028,미용실,581.0,642.0,1.2,8.0,2.2,14.0,61.0
20243,11410,서대문구,CS200034,여관,118.0,120.0,8.3,10.0,4.2,5.0,2.0
20243,11410,서대문구,CS200041,사진관,208.0,212.0,2.4,5.0,2.4,5.0,4.0
20243,11410,서대문구,CS300002,편의점,78.0,318.0,2.5,8.0,5.0,16.0,240.0
20243,11410,서대문구,CS300008,수산물판매,97.0,98.0,0.0,0.0,1.0,1.0,1.0
20243,11410,서대문구,CS300015,가방,65.0,65.0,1.5,1.0,4.6,3.0,0.0
20243,11410,서대문구,CS300017,시계및귀금속,76.0,79.0,0.0,0.0,0.0,0.0,3.0
20243,11410,서대문구,CS300033,철물점,75.0,75.0,1.3,1.0,1.3,1.0,0.0
20243,11440,마포구,CS100002,중식음식점,318.0,362.0,3.6,13.0,5.2,19.0,44.0
20243,11440,마포구,CS100005,제과점,463.0,562.0,3.4,19.0,4.6,26.0,99.0
20243,11440,마포구,CS200004,컴퓨터학원,33.0,33.0,0.0,0.0,0.0,0.0,0.0
20243,11440,마포구,CS200009,동물병원,49.0,49.0,0.0,0.0,4.1,2.0,0.0
20243,11440,마포구,CS200013,기타법무서비스,125.0,125.0,0.0,0.0,0.8,1.0,0.0
20243,11440,마포구,CS200030,피부관리실,545.0,567.0,4.2,24.0,3.5,20.0,22.0
20243,11440,마포구,CS200042,통번역서비스,140.0,140.0,0.0,0.0,0.7,1.0,0.0
20243,11440,마포구,CS200045,비디오/서적임대,11.0,12.0,0.0,0.0,0.0,0.0,1.0
20243,11440,마포구,CS300015,가방,153.0,153.0,1.3,2.0,5.2,8.0,0.0
20243,11440,마포구,CS300017,시계및귀금속,107.0,111.0,2.7,3.0,0.9,1.0,4.0
20243,11440,마포구,CS300031,가구,117.0,117.0,0.9,1.0,2.6,3.0,0.0
20243,11440,마포구,CS300038,자동차부품,82.0,82.0,0.0,0.0,1.2,1.0,0.0
20243,11470,양천구,CS100001,한식음식점,1435.0,1676.0,3.9,65.0,3.8,63.0,241.0
20243,11470,양천구,CS100002,중식음식점,151.0,176.0,4.5,8.0,10.8,19.0,25.0
20243,11470,양천구,CS100003,일식음식점,134.0,163.0,6.1,10.0,3.7,6.0,29.0
20243,11470,양천구,CS100004,양식음식점,133.0,166.0,1.8,3.0,4.2,7.0,33.0
20243,11470,양천구,CS100005,제과점,202.0,269.0,3.7,10.0,5.2,14.0,67.0
20243,11470,양천구,CS100006,패스트푸드점,75.0,202.0,2.0,4.0,5.4,11.0,127.0
20243,11470,양천구,CS100007,치킨전문점,94.0,251.0,0.4,1.0,4.4,11.0,157.0
20243,11470,양천구,CS100008,분식전문점,289.0,393.0,3.8,15.0,6.4,25.0,104.0
20243,11470,양천구,CS100009,호프-간이주점,419.0,476.0,2.3,11.0,3.4,16.0,57.0
20243,11470,양천구,CS200020,전자게임장,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20243,11470,양천구,CS200021,기타오락장,25.0,29.0,3.4,1.0,20.7,6.0,4.0
20243,11470,양천구,CS200022,복권방,40.0,40.0,0.0,0.0,0.0,0.0,0.0
20243,11470,양천구,CS200023,통신기기수리,11.0,11.0,0.0,0.0,9.1,1.0,0.0
20243,11470,양천구,CS200024,스포츠클럽,194.0,200.0,3.5,7.0,1.5,3.0,6.0
20243,11470,양천구,CS200025,자동차수리,211.0,228.0,1.8,4.0,1.3,3.0,17.0
20243,11470,양천구,CS200026,자동차미용,78.0,84.0,2.4,2.0,2.4,2.0,6.0
20243,11470,양천구,CS200027,모터사이클수리,24.0,26.0,3.8,1.0,0.0,0.0,2.0
20243,11470,양천구,CS200028,미용실,851.0,933.0,1.7,16.0,0.8,7.0,82.0
20243,11470,양천구,CS200029,네일숍,186.0,190.0,0.0,0.0,1.6,3.0,4.0
20243,11500,강서구,CS200008,한의원,194.0,194.0,0.0,0.0,2.6,5.0,0.0
20243,11500,강서구,CS200016,당구장,210.0,215.0,7.4,16.0,5.6,12.0,5.0
20243,11500,강서구,CS200018,볼링장,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20243,11500,강서구,CS200032,가전제품수리,189.0,189.0,0.0,0.0,1.6,3.0,0.0
20243,11500,강서구,CS300002,편의점,158.0,534.0,2.6,14.0,3.7,20.0,376.0
20243,11500,강서구,CS300006,미곡판매,93.0,93.0,0.0,0.0,1.1,1.0,0.0
20243,11500,강서구,CS300010,반찬가게,558.0,577.0,2.9,17.0,2.6,15.0,19.0
20243,11500,강서구,CS300012,한복점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20243,11500,강서구,CS300027,섬유제품,114.0,114.0,0.0,0.0,2.6,3.0,0.0
20243,11500,강서구,CS300030,중고가구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20243,11500,강서구,CS300042,주유소,72.0,72.0,0.0,0.0,1.4,1.0,0.0
20243,11530,구로구,CS100002,중식음식점,410.0,437.0,3.4,15.0,5.0,22.0,27.0
20243,11530,구로구,CS200004,컴퓨터학원,26.0,26.0,0.0,0.0,0.0,0.0,0.0
20243,11530,구로구,CS200006,일반의원,332.0,332.0,4.2,14.0,0.9,3.0,0.0
20243,11530,구로구,CS200013,기타법무서비스,145.0,145.0,0.0,0.0,4.8,7.0,0.0
20243,11530,구로구,CS200014,회계사사무소,55.0,55.0,0.0,0.0,3.6,2.0,0.0
20243,11530,구로구,CS200026,자동차미용,76.0,81.0,1.2,1.0,1.2,1.0,5.0
20243,11530,구로구,CS200030,피부관리실,292.0,300.0,5.7,17.0,2.3,7.0,8.0
20243,11290,성북구,CS200038,독서실,107.0,139.0,2.9,4.0,2.9,4.0,32.0
20243,11530,구로구,CS300008,수산물판매,138.0,139.0,0.0,0.0,2.2,3.0,1.0
20243,11530,구로구,CS300020,서적,182.0,186.0,2.2,4.0,2.2,4.0,4.0
20243,11530,구로구,CS300026,완구,39.0,39.0,7.7,3.0,2.6,1.0,0.0
20243,11545,금천구,CS200013,기타법무서비스,102.0,102.0,0.0,0.0,1.0,1.0,0.0
20243,11545,금천구,CS200023,통신기기수리,43.0,43.0,0.0,0.0,0.0,0.0,0.0
20243,11545,금천구,CS200030,피부관리실,152.0,155.0,6.5,10.0,1.3,2.0,3.0
20243,11545,금천구,CS200037,노래방,189.0,192.0,1.0,2.0,3.6,7.0,3.0
20243,11545,금천구,CS200044,여행사,185.0,185.0,1.6,3.0,2.7,5.0,0.0
20243,11545,금천구,CS300021,문구,180.0,191.0,0.0,0.0,1.6,3.0,11.0
20243,11545,금천구,CS300024,운동/경기용품,201.0,203.0,1.0,2.0,2.0,4.0,2.0
20243,11545,금천구,CS300027,섬유제품,86.0,86.0,0.0,0.0,3.5,3.0,0.0
20243,11545,금천구,CS300035,인테리어,147.0,147.0,4.8,7.0,0.7,1.0,0.0
20243,11545,금천구,CS300038,자동차부품,147.0,147.0,0.0,0.0,2.0,3.0,0.0
20243,11560,영등포구,CS100002,중식음식점,632.0,682.0,4.5,31.0,6.0,41.0,50.0
20243,11560,영등포구,CS100004,양식음식점,317.0,364.0,3.3,12.0,2.5,9.0,47.0
20243,11560,영등포구,CS100008,분식전문점,409.0,549.0,4.9,27.0,4.4,24.0,140.0
20243,11560,영등포구,CS100010,커피-음료,984.0,1426.0,4.8,69.0,3.3,47.0,442.0
20243,11560,영등포구,CS200006,일반의원,433.0,433.0,3.2,14.0,1.2,5.0,0.0
20243,11560,영등포구,CS200017,골프연습장,98.0,105.0,1.9,2.0,2.9,3.0,7.0
20243,11560,영등포구,CS200034,여관,241.0,241.0,2.9,7.0,3.3,8.0,0.0
20243,11560,영등포구,CS200038,독서실,104.0,122.0,9.8,12.0,6.6,8.0,18.0
20243,11560,영등포구,CS200044,여행사,415.0,415.0,0.2,1.0,1.2,5.0,0.0
20243,11560,영등포구,CS200046,의류임대,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20243,11560,영등포구,CS300002,편의점,170.0,492.0,3.9,19.0,3.9,19.0,322.0
20243,11560,영등포구,CS300008,수산물판매,197.0,198.0,0.0,0.0,0.5,1.0,1.0
20243,11560,영등포구,CS300016,안경,102.0,131.0,2.3,3.0,0.0,0.0,29.0
20243,11560,영등포구,CS300028,화초,282.0,285.0,3.2,9.0,1.8,5.0,3.0
20243,11590,동작구,CS100003,일식음식점,145.0,178.0,3.4,6.0,5.6,10.0,33.0
20243,11590,동작구,CS100009,호프-간이주점,443.0,500.0,1.6,8.0,5.6,28.0,57.0
20243,11590,동작구,CS200004,컴퓨터학원,11.0,12.0,0.0,0.0,0.0,0.0,1.0
20243,11590,동작구,CS200010,변호사사무소,23.0,23.0,0.0,0.0,0.0,0.0,0.0
20243,11530,구로구,CS300018,의약품,300.0,319.0,2.8,9.0,1.3,4.0,19.0
20243,11590,동작구,CS200043,건축물청소,181.0,186.0,1.6,3.0,3.2,6.0,5.0
20243,11590,동작구,CS300001,슈퍼마켓,227.0,367.0,4.9,18.0,5.4,20.0,140.0
20243,11590,동작구,CS300005,주류도매,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20243,11590,동작구,CS300008,수산물판매,1084.0,1084.0,0.0,0.0,6.2,67.0,0.0
20243,11590,동작구,CS300010,반찬가게,198.0,207.0,4.8,10.0,2.4,5.0,9.0
20243,11590,동작구,CS300015,가방,33.0,34.0,0.0,0.0,0.0,0.0,1.0
20243,11590,동작구,CS300016,안경,62.0,83.0,1.2,1.0,1.2,1.0,21.0
20243,11590,동작구,CS300033,철물점,65.0,65.0,1.5,1.0,0.0,0.0,0.0
20243,11590,동작구,CS300036,조명용품,118.0,118.0,0.0,0.0,0.8,1.0,0.0
20243,11620,관악구,CS100005,제과점,191.0,248.0,4.8,12.0,6.0,15.0,57.0
20243,11620,관악구,CS200008,한의원,150.0,150.0,0.0,0.0,0.7,1.0,0.0
20243,11620,관악구,CS200018,볼링장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20243,11620,관악구,CS300019,의료기기,110.0,111.0,0.9,1.0,0.0,0.0,1.0
20243,11620,관악구,CS300021,문구,95.0,108.0,0.9,1.0,0.9,1.0,13.0
20243,11620,관악구,CS300027,섬유제품,63.0,63.0,3.2,2.0,1.6,1.0,0.0
20243,11590,동작구,CS200016,당구장,106.0,106.0,7.5,8.0,2.8,3.0,0.0
20243,11620,관악구,CS300039,모터사이클및부품,33.0,33.0,0.0,0.0,0.0,0.0,0.0
20243,11650,서초구,CS100001,한식음식점,2405.0,2778.0,3.7,104.0,3.7,103.0,373.0
20243,11650,서초구,CS200012,법무사사무소,783.0,783.0,0.0,0.0,1.1,9.0,0.0
20243,11650,서초구,CS200029,네일숍,239.0,241.0,0.0,0.0,2.5,6.0,2.0
20243,11650,서초구,CS200033,부동산중개업,3285.0,3286.0,0.0,0.0,1.7,56.0,1.0
20243,11650,서초구,CS200035,게스트하우스,39.0,39.0,2.6,1.0,5.1,2.0,0.0
20243,11650,서초구,CS200036,고시원,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20243,11650,서초구,CS200039,DVD방,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20243,11650,서초구,CS300012,한복점,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20243,11650,서초구,CS300014,신발,171.0,174.0,1.1,2.0,0.6,1.0,3.0
20243,11650,서초구,CS300015,가방,180.0,181.0,0.6,1.0,1.7,3.0,1.0
20243,11650,서초구,CS300020,서적,290.0,297.0,2.0,6.0,1.0,3.0,7.0
20243,11650,서초구,CS300027,섬유제품,235.0,236.0,0.8,2.0,3.0,7.0,1.0
20243,11650,서초구,CS300031,가구,330.0,331.0,0.3,1.0,1.2,4.0,1.0
20243,11650,서초구,CS300032,가전제품,155.0,155.0,0.0,0.0,0.6,1.0,0.0
20243,11680,강남구,CS100004,양식음식점,1266.0,1407.0,2.9,41.0,4.5,64.0,141.0
20243,11680,강남구,CS200013,기타법무서비스,369.0,369.0,0.0,0.0,1.4,5.0,0.0
20243,11680,강남구,CS200044,여행사,661.0,661.0,0.3,2.0,1.1,7.0,0.0
20243,11680,강남구,CS200045,비디오/서적임대,13.0,15.0,6.7,1.0,0.0,0.0,2.0
20243,11680,강남구,CS200047,가정용품임대,95.0,95.0,0.0,0.0,3.2,3.0,0.0
20243,11680,강남구,CS300001,슈퍼마켓,440.0,775.0,7.2,56.0,5.4,42.0,335.0
20243,11680,강남구,CS300014,신발,299.0,305.0,1.0,3.0,3.3,10.0,6.0
20243,11680,강남구,CS300018,의약품,835.0,890.0,2.1,19.0,1.9,17.0,55.0
20243,11680,강남구,CS300019,의료기기,409.0,410.0,3.4,14.0,2.4,10.0,1.0
20243,11680,강남구,CS300029,애완동물,194.0,199.0,7.0,14.0,6.0,12.0,5.0
20243,11680,강남구,CS300031,가구,509.0,510.0,0.8,4.0,1.6,8.0,1.0
20243,11680,강남구,CS300033,철물점,100.0,100.0,1.0,1.0,0.0,0.0,0.0
20243,11680,강남구,CS300038,자동차부품,282.0,282.0,0.0,0.0,1.4,4.0,0.0
20243,11710,송파구,CS100006,패스트푸드점,212.0,479.0,2.1,10.0,4.6,22.0,267.0
20243,11710,송파구,CS100008,분식전문점,571.0,805.0,4.5,36.0,6.2,50.0,234.0
20243,11710,송파구,CS200017,골프연습장,190.0,206.0,4.4,9.0,1.5,3.0,16.0
20243,11710,송파구,CS200034,여관,136.0,139.0,10.1,14.0,1.4,2.0,3.0
20243,11710,송파구,CS200038,독서실,205.0,245.0,6.1,15.0,3.3,8.0,40.0
20243,11710,송파구,CS200040,녹음실,58.0,58.0,0.0,0.0,5.2,3.0,0.0
20243,11710,송파구,CS300010,반찬가게,918.0,945.0,1.3,12.0,2.2,21.0,27.0
20243,11710,송파구,CS300011,일반의류,2564.0,2571.0,1.2,31.0,2.3,60.0,7.0
20243,11710,송파구,CS300022,화장품,960.0,1012.0,0.1,1.0,2.5,25.0,52.0
20243,11710,송파구,CS300041,예술품,71.0,71.0,2.8,2.0,0.0,0.0,0.0
20243,11710,송파구,CS300042,주유소,68.0,68.0,0.0,0.0,1.5,1.0,0.0
20243,11740,강동구,CS100004,양식음식점,179.0,217.0,4.6,10.0,5.5,12.0,38.0
20243,11740,강동구,CS200005,스포츠 강습,373.0,394.0,2.0,8.0,3.0,12.0,21.0
20243,11740,강동구,CS200011,변리사사무소,3.0,3.0,0.0,0.0,33.3,1.0,0.0
20243,11740,강동구,CS200022,복권방,56.0,56.0,0.0,0.0,0.0,0.0,0.0
20243,11740,강동구,CS200026,자동차미용,61.0,67.0,1.5,1.0,6.0,4.0,6.0
20243,11740,강동구,CS200036,고시원,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20243,11740,강동구,CS200043,건축물청소,273.0,281.0,0.7,2.0,3.6,10.0,8.0
20243,11740,강동구,CS300005,주류도매,38.0,38.0,0.0,0.0,0.0,0.0,0.0
20243,11740,강동구,CS300012,한복점,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20243,11740,강동구,CS300036,조명용품,202.0,203.0,0.0,0.0,2.5,5.0,1.0
20243,11740,강동구,CS300040,재생용품 판매점,47.0,47.0,0.0,0.0,2.1,1.0,0.0
20243,11110,종로구,CS200022,복권방,41.0,41.0,0.0,0.0,0.0,0.0,0.0
20243,11110,종로구,CS200026,자동차미용,13.0,13.0,7.7,1.0,0.0,0.0,0.0
20243,11110,종로구,CS200027,모터사이클수리,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20243,11110,종로구,CS200028,미용실,287.0,305.0,1.0,3.0,0.7,2.0,18.0
20243,11110,종로구,CS200030,피부관리실,123.0,128.0,7.8,10.0,1.6,2.0,5.0
20243,11110,종로구,CS200034,여관,254.0,255.0,5.1,13.0,1.2,3.0,1.0
20243,11110,종로구,CS200038,독서실,54.0,60.0,8.3,5.0,0.0,0.0,6.0
20243,11110,종로구,CS200040,녹음실,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20243,11110,종로구,CS200047,가정용품임대,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20243,11110,종로구,CS300001,슈퍼마켓,329.0,417.0,4.3,18.0,2.9,12.0,88.0
20243,11110,종로구,CS300024,운동/경기용품,108.0,108.0,0.9,1.0,0.9,1.0,0.0
20243,11110,종로구,CS300031,가구,46.0,46.0,0.0,0.0,0.0,0.0,0.0
20243,11110,종로구,CS300034,악기,213.0,213.0,0.9,2.0,0.0,0.0,0.0
20243,11110,종로구,CS300035,인테리어,139.0,139.0,1.4,2.0,1.4,2.0,0.0
20243,11110,종로구,CS300007,육류판매,96.0,96.0,3.1,3.0,1.0,1.0,0.0
20243,11140,중구,CS200015,세무사사무소,383.0,383.0,1.6,6.0,1.0,4.0,0.0
20243,11140,중구,CS200025,자동차수리,36.0,46.0,2.2,1.0,0.0,0.0,10.0
20243,11140,중구,CS200033,부동산중개업,1024.0,1024.0,0.0,0.0,1.7,17.0,0.0
20243,11140,중구,CS200043,건축물청소,97.0,99.0,2.0,2.0,1.0,1.0,2.0
20243,11140,중구,CS300011,일반의류,16548.0,16564.0,0.5,90.0,2.4,403.0,16.0
20243,11140,중구,CS300019,의료기기,108.0,108.0,2.8,3.0,0.0,0.0,0.0
20243,11140,중구,CS300024,운동/경기용품,240.0,240.0,3.3,8.0,2.1,5.0,0.0
20243,11140,중구,CS300027,섬유제품,197.0,197.0,0.0,0.0,2.5,5.0,0.0
20243,11140,중구,CS300030,중고가구,27.0,27.0,0.0,0.0,3.7,1.0,0.0
20243,11140,중구,CS300037,중고차판매,12.0,12.0,0.0,0.0,8.3,1.0,0.0
20243,11140,중구,CS300041,예술품,116.0,116.0,5.2,6.0,0.9,1.0,0.0
20243,11140,중구,CS300043,전자상거래업,560.0,560.0,0.0,0.0,3.4,19.0,0.0
20243,11170,용산구,CS100004,양식음식점,779.0,814.0,3.4,28.0,3.8,31.0,35.0
20243,11170,용산구,CS200003,예술학원,179.0,181.0,2.2,4.0,1.7,3.0,2.0
20243,11170,용산구,CS200008,한의원,64.0,64.0,0.0,0.0,0.0,0.0,0.0
20243,11170,용산구,CS200014,회계사사무소,19.0,19.0,0.0,0.0,10.5,2.0,0.0
20243,11170,용산구,CS200017,골프연습장,40.0,45.0,6.7,3.0,6.7,3.0,5.0
20243,11170,용산구,CS200040,녹음실,31.0,31.0,0.0,0.0,3.2,1.0,0.0
20243,11170,용산구,CS200041,사진관,230.0,235.0,0.0,0.0,2.1,5.0,5.0
20243,11170,용산구,CS300011,일반의류,1219.0,1221.0,2.9,35.0,2.3,28.0,2.0
20243,11170,용산구,CS300014,신발,123.0,124.0,0.8,1.0,4.8,6.0,1.0
20243,11170,용산구,CS300025,자전거 및 기타운송장비,18.0,18.0,5.6,1.0,5.6,1.0,0.0
20243,11170,용산구,CS300035,인테리어,115.0,115.0,3.5,4.0,7.0,8.0,0.0
20243,11200,성동구,CS100010,커피-음료,852.0,1067.0,4.3,46.0,5.1,54.0,215.0
20243,11200,성동구,CS200001,일반교습학원,534.0,594.0,4.5,27.0,2.7,16.0,60.0
20243,11200,성동구,CS200004,컴퓨터학원,14.0,14.0,0.0,0.0,14.3,2.0,0.0
20243,11200,성동구,CS200014,회계사사무소,25.0,25.0,0.0,0.0,4.0,1.0,0.0
20243,11200,성동구,CS200023,통신기기수리,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20243,11200,성동구,CS200033,부동산중개업,1278.0,1283.0,0.1,1.0,1.9,25.0,5.0
20243,11200,성동구,CS300006,미곡판매,60.0,60.0,0.0,0.0,1.7,1.0,0.0
20243,11200,성동구,CS300017,시계및귀금속,89.0,90.0,4.4,4.0,1.1,1.0,1.0
20243,11200,성동구,CS300030,중고가구,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20243,11200,성동구,CS300032,가전제품,66.0,66.0,0.0,0.0,0.0,0.0,0.0
20243,11200,성동구,CS300033,철물점,61.0,61.0,0.0,0.0,4.9,3.0,0.0
20243,11200,성동구,CS300034,악기,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20243,11200,성동구,CS300035,인테리어,131.0,131.0,0.8,1.0,0.8,1.0,0.0
20243,11200,성동구,CS300037,중고차판매,182.0,182.0,0.0,0.0,0.0,0.0,0.0
20243,11200,성동구,CS300040,재생용품 판매점,49.0,49.0,0.0,0.0,2.0,1.0,0.0
20243,11215,광진구,CS100004,양식음식점,232.0,260.0,4.6,12.0,3.8,10.0,28.0
20243,11215,광진구,CS100006,패스트푸드점,101.0,237.0,4.2,10.0,3.4,8.0,136.0
20243,11215,광진구,CS100009,호프-간이주점,688.0,771.0,2.3,18.0,5.3,41.0,83.0
20243,11215,광진구,CS200006,일반의원,329.0,329.0,1.2,4.0,1.2,4.0,0.0
20243,11215,광진구,CS200018,볼링장,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20243,11215,광진구,CS200027,모터사이클수리,29.0,30.0,3.3,1.0,0.0,0.0,1.0
20243,11215,광진구,CS200044,여행사,113.0,113.0,0.9,1.0,3.5,4.0,0.0
20243,11215,광진구,CS300008,수산물판매,105.0,107.0,0.0,0.0,1.9,2.0,2.0
20243,11170,용산구,CS200034,여관,88.0,88.0,3.4,3.0,2.3,2.0,0.0
20243,11215,광진구,CS300027,섬유제품,97.0,97.0,1.0,1.0,1.0,1.0,0.0
20243,11215,광진구,CS300032,가전제품,159.0,159.0,0.0,0.0,1.3,2.0,0.0
20243,11215,광진구,CS300034,악기,22.0,22.0,0.0,0.0,0.0,0.0,0.0
20243,11230,동대문구,CS200001,일반교습학원,613.0,707.0,3.8,27.0,1.7,12.0,94.0
20243,11230,동대문구,CS200006,일반의원,307.0,307.0,2.9,9.0,0.7,2.0,0.0
20243,11230,동대문구,CS200007,치과의원,162.0,162.0,0.0,0.0,0.0,0.0,0.0
20243,11230,동대문구,CS200009,동물병원,31.0,31.0,0.0,0.0,0.0,0.0,0.0
20243,11230,동대문구,CS200020,전자게임장,15.0,16.0,0.0,0.0,12.5,2.0,1.0
20243,11230,동대문구,CS200028,미용실,679.0,728.0,1.9,14.0,1.8,13.0,49.0
20243,11230,동대문구,CS200040,녹음실,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20243,11230,동대문구,CS200044,여행사,109.0,110.0,0.0,0.0,1.8,2.0,1.0
20243,11230,동대문구,CS200045,비디오/서적임대,8.0,10.0,0.0,0.0,0.0,0.0,2.0
20243,11260,중랑구,CS100003,일식음식점,128.0,150.0,6.0,9.0,4.0,6.0,22.0
20243,11260,중랑구,CS200006,일반의원,303.0,303.0,1.3,4.0,0.7,2.0,0.0
20243,11260,중랑구,CS200008,한의원,120.0,120.0,0.0,0.0,0.8,1.0,0.0
20243,11215,광진구,CS300025,자전거 및 기타운송장비,50.0,50.0,0.0,0.0,2.0,1.0,0.0
20243,11260,중랑구,CS200016,당구장,148.0,148.0,3.4,5.0,5.4,8.0,0.0
20243,11260,중랑구,CS200021,기타오락장,33.0,35.0,0.0,0.0,14.3,5.0,2.0
20243,11260,중랑구,CS200022,복권방,47.0,47.0,0.0,0.0,2.1,1.0,0.0
20243,11260,중랑구,CS200027,모터사이클수리,48.0,48.0,4.2,2.0,0.0,0.0,0.0
20243,11260,중랑구,CS200029,네일숍,184.0,184.0,0.0,0.0,2.2,4.0,0.0
20243,11260,중랑구,CS200034,여관,115.0,115.0,4.3,5.0,0.9,1.0,0.0
20243,11260,중랑구,CS200036,고시원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20243,11260,중랑구,CS200015,세무사사무소,61.0,61.0,0.0,0.0,0.0,0.0,0.0
20243,11260,중랑구,CS200038,독서실,65.0,78.0,5.1,4.0,2.6,2.0,13.0
20243,11260,중랑구,CS200042,통번역서비스,28.0,28.0,0.0,0.0,3.6,1.0,0.0
20243,11260,중랑구,CS200043,건축물청소,326.0,332.0,1.2,4.0,2.7,9.0,6.0
20243,11260,중랑구,CS200045,비디오/서적임대,4.0,5.0,0.0,0.0,0.0,0.0,1.0
20243,11260,중랑구,CS300004,핸드폰,296.0,298.0,1.3,4.0,4.4,13.0,2.0
20243,11260,중랑구,CS300010,반찬가게,296.0,297.0,4.4,13.0,5.1,15.0,1.0
20243,11260,중랑구,CS300020,서적,107.0,110.0,2.7,3.0,2.7,3.0,3.0
20243,11260,중랑구,CS300035,인테리어,153.0,153.0,1.3,2.0,0.0,0.0,0.0
20243,11260,중랑구,CS300042,주유소,29.0,29.0,0.0,0.0,0.0,0.0,0.0
20243,11290,성북구,CS100001,한식음식점,1643.0,1901.0,4.0,76.0,4.3,81.0,258.0
20243,11290,성북구,CS100003,일식음식점,153.0,182.0,4.4,8.0,4.4,8.0,29.0
20243,11290,성북구,CS100005,제과점,165.0,238.0,2.1,5.0,5.5,13.0,73.0
20243,11290,성북구,CS100008,분식전문점,362.0,472.0,3.6,17.0,3.8,18.0,110.0
20243,11290,성북구,CS200004,컴퓨터학원,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20243,11290,성북구,CS200005,스포츠 강습,318.0,328.0,1.8,6.0,1.5,5.0,10.0
20243,11290,성북구,CS200006,일반의원,295.0,295.0,4.1,12.0,1.4,4.0,0.0
20243,11290,성북구,CS200018,볼링장,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20243,11290,성북구,CS200026,자동차미용,59.0,67.0,3.0,2.0,3.0,2.0,8.0
20243,11290,성북구,CS200027,모터사이클수리,34.0,36.0,5.6,2.0,2.8,1.0,2.0
20243,11290,성북구,CS200031,세탁소,215.0,261.0,3.8,10.0,1.1,3.0,46.0
20243,11290,성북구,CS200040,녹음실,23.0,23.0,0.0,0.0,8.7,2.0,0.0
20243,11290,성북구,CS200043,건축물청소,196.0,200.0,2.5,5.0,3.0,6.0,4.0
20243,11290,성북구,CS200045,비디오/서적임대,10.0,11.0,0.0,0.0,0.0,0.0,1.0
20243,11290,성북구,CS300004,핸드폰,216.0,216.0,0.5,1.0,1.9,4.0,0.0
20243,11290,성북구,CS300006,미곡판매,63.0,63.0,0.0,0.0,0.0,0.0,0.0
20243,11290,성북구,CS300008,수산물판매,81.0,81.0,0.0,0.0,11.1,9.0,0.0
20243,11290,성북구,CS300009,청과상,182.0,184.0,9.8,18.0,3.8,7.0,2.0
20243,11290,성북구,CS300015,가방,78.0,79.0,3.8,3.0,2.5,2.0,1.0
20243,11290,성북구,CS300016,안경,77.0,102.0,1.0,1.0,2.0,2.0,25.0
20243,11290,성북구,CS300020,서적,134.0,138.0,1.4,2.0,1.4,2.0,4.0
20243,11290,성북구,CS300023,미용재료,42.0,42.0,0.0,0.0,0.0,0.0,0.0
20243,11290,성북구,CS300035,인테리어,139.0,139.0,0.7,1.0,0.7,1.0,0.0
20243,11290,성북구,CS300041,예술품,61.0,61.0,1.6,1.0,0.0,0.0,0.0
20243,11290,성북구,CS300042,주유소,47.0,47.0,0.0,0.0,2.1,1.0,0.0
20243,11305,강북구,CS100001,한식음식점,1646.0,1839.0,2.9,54.0,3.0,55.0,193.0
