,기준_년분기_코드,자치구_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
28044,20203,송파구,노래방,3340541546.0,50748.0,243749862.0,562095121.0,479338744.0,472633423.0,512490740.0,614978840.0,455254816.0,1970940514.0,169349930.0,18779156.0,44688858.0,225968164.0,910814924.0,2657910040.0,372055547.0,18029439.0,276106567.0,584064201.0,856556304.0,908321112.0,386887970.0,4975.0,6807.0,6473.0,6487.0,8002.0,9645.0,8359.0,18928.0,864.0,980.0,2543.0,9639.0,17794.0,35421.0,13918.0,4658.0,17162.0,9267.0,7723.0,7478.0,3060.0
28045,20203,송파구,일반교습학원,42424119981.0,139861.0,7265418585.0,7831129392.0,7461746080.0,5943909030.0,6569616332.0,5339488195.0,2012812367.0,24290742.0,2452187977.0,4703362406.0,12864669492.0,18740915718.0,3638693646.0,18316647079.0,24020594118.0,210417124.0,146743415.0,3573385529.0,29088244384.0,8419845653.0,898605088.0,23693.0,25990.0,22736.0,20664.0,20961.0,18405.0,7412.0,112.0,5300.0,16057.0,47437.0,61477.0,9478.0,61397.0,78156.0,1156.0,439.0,11163.0,99187.0,25436.0,2175.0
28046,20203,송파구,패스트푸드점,11139800848.0,1120455.0,1427459918.0,1492095489.0,1556719553.0,1471982041.0,1694799519.0,1768974468.0,1727769860.0,145515307.0,667517718.0,2988985953.0,2146400980.0,4206252064.0,985128826.0,5748967137.0,4777496934.0,210138539.0,2718084347.0,2647922292.0,2406130274.0,1719856897.0,824331726.0,151249.0,158262.0,165471.0,156702.0,170628.0,166709.0,151434.0,15191.0,94759.0,304075.0,225931.0,385801.0,94698.0,582274.0,512269.0,29206.0,320676.0,281239.0,227257.0,157179.0,78982.0
28047,20203,송파구,가방,3145951136.0,88519.0,393091556.0,212885187.0,437692969.0,354781896.0,459586721.0,750000713.0,537912094.0,127293781.0,61982712.0,772530984.0,752274029.0,1275734740.0,156134890.0,1197000112.0,1855361413.0,39581227.0,924662100.0,615854671.0,570541373.0,687585757.0,214136398.0,9799.0,7653.0,9720.0,10724.0,11221.0,20731.0,18671.0,43.0,1282.0,18478.0,27200.0,36124.0,5392.0,40560.0,46342.0,1271.0,33320.0,21400.0,12636.0,10585.0,7688.0
28048,20203,송파구,완구,19018511696.0,389325.0,1841231668.0,1959800050.0,2244666669.0,1887246830.0,2223396218.0,5334577796.0,3527592465.0,0.0,1398420774.0,4694271390.0,5907114821.0,6359954538.0,658750173.0,10097564831.0,8865638404.0,99407779.0,2271613198.0,7097544958.0,7003534367.0,925696605.0,1565406327.0,38819.0,40679.0,42166.0,39177.0,45655.0,101485.0,81344.0,0.0,12709.0,82512.0,132736.0,144410.0,16958.0,212238.0,176560.0,2013.0,47850.0,175549.0,116521.0,16168.0,30698.0
28037,20203,강남구,의약품,150523227829.0,5083176.0,27881955991.0,30061919142.0,21968680458.0,29255221671.0,28642750720.0,11033780244.0,1678919603.0,179364978.0,31404734826.0,52784353552.0,42201936875.0,23044197100.0,908640498.0,87923508301.0,60202347521.0,342386212.0,13693729275.0,25484212089.0,43660029691.0,40483311931.0,24462186620.0,952178.0,906708.0,831422.0,807373.0,891578.0,567470.0,126447.0,8975.0,833649.0,1453434.0,1492039.0,1226659.0,68420.0,2239526.0,2797536.0,42460.0,982899.0,1154392.0,1084764.0,945390.0,827156.0
28049,20203,강동구,제과점,8402137031.0,928639.0,1078186052.0,1191064555.0,1309937304.0,1098128943.0,1260214573.0,1317182749.0,1147422855.0,21000411.0,1409217296.0,1902469109.0,1975014395.0,2529939530.0,564496290.0,3324895001.0,4650920612.0,95939039.0,1200500868.0,1873592920.0,2270358748.0,1549309642.0,986114410.0,126644.0,134925.0,147461.0,125150.0,137568.0,134658.0,122233.0,1421.0,160649.0,201236.0,212062.0,286650.0,66621.0,374494.0,537399.0,14433.0,158002.0,215450.0,239573.0,167173.0,117259.0
28051,20203,강동구,문구,10540817716.0,404367.0,1228802827.0,2008184508.0,1883717657.0,1996633201.0,2343874328.0,815279314.0,264325881.0,0.0,1096675541.0,3252686914.0,4580463317.0,1521756328.0,89235616.0,1765005227.0,2152269986.0,115115770.0,395874125.0,639578546.0,1313420310.0,863126468.0,590159994.0,60129.0,67981.0,59672.0,67763.0,64855.0,54558.0,29409.0,0.0,35604.0,106668.0,130481.0,120287.0,11327.0,151464.0,183297.0,22229.0,51851.0,56693.0,107611.0,59575.0,36796.0
28052,20203,강동구,안경,3666594995.0,43267.0,500226088.0,522942146.0,521196214.0,484691972.0,498434339.0,710783029.0,428321207.0,0.0,179033120.0,880954908.0,1168891423.0,1372059697.0,65655847.0,1769327880.0,1873318746.0,25438380.0,683496460.0,675136437.0,889128208.0,817500248.0,551946894.0,6320.0,6076.0,6466.0,5996.0,6236.0,7220.0,4953.0,0.0,2316.0,9528.0,13210.0,17160.0,1053.0,17582.0,25586.0,879.0,12059.0,8118.0,9100.0,8103.0,4910.0
28053,20203,강동구,일반의원,49478790729.0,1559141.0,9164608119.0,8911046372.0,7962538726.0,7582133858.0,8588707552.0,7048003766.0,221752336.0,12687517.0,9186892891.0,15725535442.0,15043291153.0,9417821627.0,92562099.0,19248169780.0,30132613552.0,135192747.0,5508663241.0,9876983663.0,11062540368.0,11903178220.0,10894225092.0,304323.0,284741.0,239499.0,246568.0,275225.0,200557.0,8228.0,42.0,374559.0,446675.0,496126.0,240349.0,1390.0,723854.0,834531.0,8512.0,157209.0,262549.0,339699.0,357331.0,433085.0
28054,20203,강동구,핸드폰,555040616.0,14228.0,105318290.0,63332721.0,184055762.0,59209544.0,22087273.0,76940191.0,44096835.0,0.0,2523144.0,113667817.0,307041496.0,129964225.0,1843934.0,179493174.0,369942714.0,1659541.0,216457432.0,18768788.0,111691027.0,18193692.0,182665408.0,1462.0,2181.0,3350.0,1571.0,2343.0,2061.0,1260.0,0.0,419.0,3052.0,4757.0,5908.0,92.0,5696.0,8159.0,184.0,3238.0,1752.0,3808.0,2608.0,2265.0
28055,20203,강동구,전자상거래업,1271153039.0,8178.0,29195097.0,21854414.0,136974874.0,671221422.0,366084378.0,36799544.0,9023310.0,342097.0,101957962.0,191596921.0,676892356.0,297559999.0,2803704.0,544591860.0,719850322.0,0.0,104257828.0,734682424.0,271582114.0,118773295.0,35146521.0,1161.0,719.0,1223.0,1359.0,1693.0,1134.0,889.0,5.0,1015.0,1743.0,2284.0,2680.0,451.0,4392.0,3656.0,0.0,1370.0,1836.0,2655.0,1274.0,913.0
28056,20203,강동구,의료기기,8825494329.0,32933.0,1519783434.0,938943642.0,1571908337.0,3436330959.0,1016106566.0,231269923.0,111151468.0,2000000.0,1613919906.0,1792520520.0,3317595419.0,2099458484.0,0.0,4731590520.0,3930641909.0,146025059.0,36290715.0,1848998837.0,3674146166.0,899450135.0,2057321515.0,7472.0,4987.0,4830.0,5227.0,5722.0,3021.0,1674.0,17.0,6726.0,10741.0,12124.0,3325.0,0.0,15807.0,16785.0,2411.0,1405.0,4051.0,8945.0,5870.0,9911.0
28057,20203,강동구,가전제품,7568350712.0,8149.0,968840075.0,717064077.0,1300717495.0,1003111085.0,1182536298.0,1039875931.0,1356205751.0,0.0,509476190.0,1898822086.0,2494775024.0,2594208338.0,71069074.0,3522806413.0,3963760184.0,0.0,406010466.0,1949119086.0,2365078290.0,1759827728.0,1006531028.0,1230.0,1160.0,1131.0,1111.0,1066.0,1131.0,1320.0,0.0,560.0,2097.0,2721.0,2741.0,30.0,3814.0,4062.0,0.0,451.0,1510.0,1783.0,2281.0,1852.0
28058,20203,강동구,신발,1326171649.0,28951.0,142840831.0,184772305.0,221913909.0,171485006.0,193240186.0,258982536.0,152936876.0,0.0,4870319.0,175948272.0,404669724.0,611231095.0,129452239.0,345059764.0,979581528.0,64863746.0,237638129.0,229148860.0,223210351.0,304454187.0,265326020.0,3566.0,3549.0,4845.0,4110.0,3470.0,5933.0,3478.0,0.0,212.0,3303.0,8981.0,13938.0,2517.0,7690.0,21247.0,1735.0,6665.0,5366.0,4767.0,6665.0,3738.0
28059,20203,강동구,고시원,190641724.0,3178.0,9819834.0,13736887.0,16628863.0,17532605.0,70203801.0,45187129.0,17532605.0,67961441.0,9941168.0,2711228.0,55261088.0,27654523.0,27112276.0,161685609.0,22087671.0,0.0,24707008.0,31869296.0,41778150.0,60768664.0,24650162.0,347.0,289.0,435.0,362.0,480.0,831.0,434.0,1158.0,217.0,108.0,322.0,686.0,687.0,2453.0,544.0,0.0,513.0,661.0,768.0,827.0,227.0
28060,20203,강동구,운동/경기용품,10916998864.0,49091.0,1362166207.0,1864225833.0,1557263215.0,2601541163.0,1572979380.0,986879260.0,971943806.0,586651.0,423374434.0,2026667203.0,5571295605.0,2863194275.0,31880696.0,5378289007.0,2743525546.0,3923825.0,323339303.0,1826517965.0,3349784215.0,1574045190.0,1044204054.0,6674.0,7230.0,5863.0,6753.0,6970.0,9268.0,6333.0,40.0,3168.0,13155.0,18840.0,13488.0,400.0,31235.0,15778.0,77.0,2648.0,7357.0,11208.0,13088.0,12635.0
28061,20203,강동구,가전제품수리,221912238.0,1233.0,15020947.0,37938415.0,8884748.0,10537135.0,46530079.0,103000914.0,0.0,0.0,1895074.0,64275590.0,20671375.0,38504751.0,96565448.0,84441142.0,135117723.0,0.0,28045857.0,35829632.0,108024533.0,5790698.0,41868145.0,209.0,174.0,104.0,60.0,405.0,281.0,0.0,0.0,38.0,419.0,354.0,164.0,258.0,608.0,537.0,0.0,122.0,196.0,444.0,124.0,258.0
28050,20203,강동구,중식음식점,4136609570.0,190571.0,502750166.0,542582179.0,554569414.0,537616449.0,627323421.0,718782628.0,652985313.0,181307400.0,87493195.0,1319249367.0,517890174.0,1505640286.0,525029148.0,2462334884.0,1302232883.0,28084994.0,602549735.0,966933769.0,982632690.0,732514991.0,451851584.0,25208.0,26301.0,26821.0,26679.0,28308.0,29432.0,27822.0,5588.0,2486.0,74886.0,31818.0,63111.0,12682.0,119206.0,62219.0,2410.0,30034.0,40471.0,45720.0,37836.0,24948.0
28062,20203,강동구,골프연습장,1675390733.0,32832.0,286651269.0,190086167.0,236115292.0,159625974.0,260624498.0,280115302.0,262172231.0,51774708.0,274958892.0,230552961.0,403703549.0,479521076.0,234879547.0,1027400505.0,486757845.0,0.0,37493117.0,225351572.0,399335910.0,508488503.0,343489247.0,4419.0,3883.0,4485.0,3566.0,4626.0,5749.0,6104.0,943.0,4501.0,5134.0,7129.0,9894.0,5231.0,23735.0,6885.0,0.0,650.0,4743.0,8561.0,10656.0,6012.0
28036,20203,강남구,패스트푸드점,18056006524.0,1599659.0,2392823005.0,2640971492.0,2679529733.0,2806023335.0,3011351039.0,2388120441.0,2137187479.0,205609857.0,1084228059.0,6178647964.0,3030403033.0,6347900191.0,1209217420.0,8192744342.0,6947709918.0,383376478.0,4438948864.0,3866476404.0,3323630407.0,2199783430.0,928238689.0,221886.0,248699.0,248794.0,248020.0,260914.0,200509.0,170837.0,16094.0,145226.0,539821.0,283591.0,511905.0,103022.0,789845.0,696538.0,48953.0,484453.0,380912.0,298166.0,196074.0,77805.0
28034,20203,서초구,가전제품,1004626202.0,2724.0,96549691.0,173164953.0,34968682.0,230329851.0,190654100.0,274963495.0,3995430.0,0.0,201379220.0,269696563.0,358119337.0,175431082.0,0.0,450322013.0,501338161.0,0.0,30137138.0,83161201.0,274656210.0,196717891.0,366987734.0,342.0,465.0,308.0,389.0,507.0,622.0,91.0,0.0,450.0,913.0,823.0,538.0,0.0,1365.0,1144.0,0.0,177.0,402.0,572.0,436.0,922.0
28010,20203,동작구,호프-간이주점,9477293477.0,216404.0,1024006234.0,1166734681.0,1412892579.0,1338677812.0,1664031933.0,1790100217.0,1080850021.0,2381867058.0,14328876.0,91770218.0,157745114.0,2518127133.0,4313455078.0,6206281051.0,3010032964.0,86834492.0,3764809013.0,2388468195.0,1219656887.0,1156118101.0,600427337.0,24901.0,27520.0,31913.0,28853.0,37415.0,39757.0,26045.0,51990.0,247.0,4592.0,3816.0,61437.0,94322.0,136062.0,76351.0,2681.0,95022.0,51350.0,27352.0,24240.0,11774.0
28011,20203,동작구,커피-음료,13370232927.0,2107497.0,1790019459.0,1949062897.0,1967026914.0,1841598711.0,2057133869.0,2132144303.0,1633246774.0,205679628.0,1955015896.0,3736782145.0,3177627636.0,3481139405.0,813988217.0,4990695319.0,7836765353.0,675872052.0,5399014481.0,2850140143.0,1821021059.0,1553135641.0,528277297.0,289689.0,322526.0,321232.0,305151.0,328129.0,295727.0,245043.0,10449.0,440798.0,576878.0,502598.0,473344.0,103430.0,963595.0,1110799.0,67306.0,893725.0,473321.0,300126.0,261027.0,78908.0
28012,20203,동작구,고시원,218989809.0,670.0,22755193.0,23466293.0,26471348.0,116836613.0,15502742.0,13957620.0,0.0,0.0,0.0,46221486.0,106310661.0,60441446.0,6016216.0,218989809.0,0.0,0.0,45510386.0,0.0,23102267.0,96925366.0,53451790.0,71.0,71.0,96.0,345.0,39.0,48.0,0.0,0.0,0.0,142.0,314.0,190.0,24.0,670.0,0.0,0.0,142.0,0.0,72.0,290.0,166.0
28013,20203,동작구,수산물판매,687469257461.0,9869339.0,54750670439.0,69377278235.0,96473281634.0,56705035800.0,92194278113.0,194493046518.0,123475666722.0,18562744696.0,108389271179.0,141801026942.0,175150553500.0,217498859296.0,26066801848.0,383900798774.0,229581960917.0,457125068.0,61855667998.0,136155865565.0,131164139329.0,131409220475.0,152440741263.0,779013.0,971569.0,1296457.0,818061.0,1312931.0,2774623.0,1916685.0,214835.0,1350764.0,2078217.0,2657399.0,3210754.0,357370.0,5592366.0,3713355.0,10815.0,1070709.0,1963898.0,1875740.0,2022356.0,2362205.0
28014,20203,동작구,가방,149543157.0,2395.0,3564049.0,5041699.0,33650525.0,68709178.0,12099649.0,26478057.0,0.0,0.0,0.0,12177836.0,44893073.0,92472248.0,0.0,1090526.0,148452631.0,0.0,2700351.0,0.0,7893333.0,3593544.0,135355929.0,150.0,254.0,415.0,566.0,416.0,594.0,0.0,0.0,0.0,595.0,566.0,1234.0,0.0,104.0,2291.0,0.0,104.0,0.0,208.0,312.0,1771.0
28015,20203,동작구,운동/경기용품,2196130431.0,26627.0,228049833.0,275497394.0,339610570.0,416009839.0,390420134.0,368147869.0,178394792.0,15130435.0,189949345.0,482171574.0,645969187.0,857074717.0,5835173.0,1476736581.0,693909728.0,1666501.0,330815307.0,604618780.0,384687435.0,505578324.0,343279965.0,3536.0,4338.0,3805.0,4041.0,4644.0,4443.0,1820.0,126.0,1306.0,5690.0,8934.0,10445.0,126.0,18113.0,8235.0,74.0,4983.0,6312.0,4472.0,6585.0,3923.0
28016,20203,동작구,컴퓨터및주변장치판매,272804049.0,987.0,90532080.0,0.0,155069493.0,9623061.0,17579415.0,0.0,0.0,0.0,75569493.0,18715806.0,3228865.0,175062607.0,227278.0,243965276.0,227278.0,0.0,0.0,159000000.0,8789708.0,833353.0,75569493.0,253.0,0.0,438.0,163.0,133.0,0.0,0.0,0.0,275.0,148.0,76.0,473.0,15.0,748.0,15.0,0.0,0.0,325.0,133.0,30.0,275.0
28017,20203,관악구,한식음식점,87425857075.0,3404465.0,10835015716.0,11348663565.0,12093813079.0,11773305695.0,13862496767.0,15321109858.0,12191452395.0,6389163674.0,2122390066.0,15134159692.0,8869788617.0,37484071877.0,17426283149.0,53061563601.0,28722543193.0,569636711.0,21798149940.0,18628915118.0,14608908996.0,15405673416.0,10772822629.0,458270.0,469959.0,493022.0,474618.0,521323.0,534293.0,452980.0,198624.0,128644.0,835385.0,452836.0,1313678.0,475298.0,2114659.0,1191750.0,37744.0,954995.0,754134.0,569532.0,588219.0,401789.0
28018,20203,관악구,일식음식점,5602940549.0,200013.0,667512913.0,777925622.0,768171324.0,833869429.0,989659199.0,905576441.0,660225621.0,190808510.0,1783441.0,1148420510.0,582779935.0,2581529531.0,1097618622.0,3277586755.0,1928544587.0,67600520.0,2063378960.0,1314364051.0,750891492.0,680693557.0,329202762.0,25393.0,27645.0,28417.0,30319.0,33115.0,30441.0,24683.0,2656.0,90.0,59241.0,26753.0,92087.0,19186.0,113807.0,80944.0,4209.0,86700.0,44610.0,25703.0,23456.0,10075.0
28019,20203,관악구,치과의원,28436062073.0,223781.0,5326801936.0,5239752022.0,4728845464.0,4185399596.0,5853682657.0,3043381769.0,58198629.0,0.0,3789024557.0,9791005076.0,9127893988.0,5705680146.0,22458306.0,14043393963.0,14342128464.0,35494298.0,3266683839.0,4682418241.0,6063204903.0,6764579610.0,7573141534.0,41400.0,42832.0,37800.0,32539.0,41341.0,27329.0,540.0,0.0,38501.0,65301.0,77816.0,41956.0,207.0,110047.0,113528.0,901.0,40365.0,40308.0,44942.0,46006.0,51055.0
28020,20203,관악구,가전제품,8448812441.0,16647.0,1283378461.0,1053991966.0,1108082301.0,1072861668.0,906348164.0,1747517267.0,1276632614.0,0.0,239463517.0,2226429419.0,2892223151.0,3090696354.0,0.0,3768432399.0,4576869616.0,1808358.0,632763683.0,2101998114.0,1877625307.0,2040097861.0,1691008690.0,2214.0,2038.0,2136.0,2440.0,2271.0,3119.0,2429.0,0.0,766.0,4053.0,5741.0,6087.0,0.0,8162.0,8209.0,53.0,2231.0,2948.0,3233.0,3945.0,3963.0
28035,20203,강남구,편의점,143996050277.0,24989486.0,20855607034.0,22021097497.0,23104616252.0,22614131819.0,23212650064.0,17627859896.0,14560087715.0,14547010124.0,26907706139.0,24660570280.0,20948876660.0,34039395459.0,22892491615.0,88089356475.0,48984450046.0,2011878113.0,36224510670.0,41346891925.0,31414219255.0,17991728272.0,8084578281.0,3698909.0,3971700.0,4100953.0,3959478.0,4078971.0,2838572.0,2340903.0,1945619.0,5618689.0,4747852.0,3843034.0,5570178.0,3264114.0,15148066.0,9320480.0,634122.0,7410508.0,7107493.0,5053481.0,3013045.0,1249888.0
28021,20203,관악구,안경,3969960184.0,51332.0,539129216.0,558846509.0,500224036.0,588127087.0,555725285.0,692676459.0,535231592.0,0.0,143134065.0,867291883.0,1149580851.0,1606443848.0,203509537.0,1784527043.0,2142564365.0,38023404.0,1098402293.0,831330473.0,765866389.0,790642692.0,402826156.0,7182.0,7808.0,6867.0,7178.0,7269.0,8684.0,6344.0,0.0,1875.0,10349.0,14117.0,22298.0,2693.0,19767.0,31354.0,1362.0,19943.0,10609.0,7738.0,7528.0,3941.0
28023,20203,관악구,청과상,9954827106.0,637787.0,1351814725.0,1621576215.0,1694353694.0,1187634799.0,1558591915.0,1631287992.0,909567766.0,18565837.0,1627724085.0,2677238299.0,2474742545.0,2858422498.0,298133842.0,2887742247.0,6744544856.0,7684606.0,494496605.0,857361115.0,1447458270.0,2842153201.0,3983133311.0,85635.0,98020.0,101220.0,85203.0,91443.0,101036.0,75230.0,2466.0,71063.0,143757.0,179002.0,216926.0,24573.0,219643.0,409202.0,644.0,44078.0,75915.0,111295.0,178840.0,218070.0
28024,20203,관악구,외국어학원,256187900.0,946.0,49934226.0,50657567.0,35550987.0,29084771.0,78006977.0,9756515.0,3196857.0,0.0,5455532.0,25888792.0,69768082.0,139422283.0,15653211.0,112259217.0,143928683.0,0.0,0.0,62661136.0,130532025.0,62994739.0,0.0,209.0,189.0,96.0,99.0,299.0,44.0,10.0,0.0,46.0,111.0,290.0,461.0,38.0,449.0,497.0,0.0,0.0,241.0,501.0,204.0,0.0
28025,20203,관악구,가전제품수리,1156845451.0,14172.0,200117633.0,185914030.0,187518162.0,262267895.0,177101082.0,116671918.0,27254731.0,0.0,129460654.0,388211909.0,414482195.0,210267616.0,14423077.0,603585674.0,544095099.0,1410595.0,29453754.0,171536955.0,228568808.0,260285179.0,456425483.0,2984.0,2294.0,2451.0,2287.0,2246.0,1766.0,144.0,0.0,2382.0,4901.0,5054.0,1825.0,10.0,7542.0,6553.0,32.0,410.0,1698.0,3010.0,3664.0,5281.0
28026,20203,서초구,중식음식점,10866997363.0,381425.0,1492402171.0,1748833389.0,1841248429.0,1797957699.0,1921311220.0,1135856083.0,929388372.0,164991619.0,73444347.0,4850086405.0,964677932.0,3792071238.0,1021725822.0,4990266635.0,2362522358.0,33566217.0,1076663477.0,1871759866.0,1863212777.0,1471214547.0,1036372103.0,56035.0,61791.0,66752.0,63877.0,65230.0,37037.0,30703.0,5175.0,3234.0,210286.0,42867.0,105317.0,14546.0,201562.0,105483.0,2910.0,57510.0,79292.0,76314.0,55591.0,35431.0
28027,20203,서초구,일반교습학원,50468568713.0,135421.0,8729872675.0,8571250790.0,8501644499.0,7119934332.0,7837009256.0,6636360318.0,3072496843.0,59692406.0,2809421184.0,6522038653.0,15568982552.0,21738031877.0,3770402041.0,21298610857.0,28771667587.0,95557597.0,261274170.0,2944632640.0,34985327346.0,10213734813.0,1569751878.0,22426.0,22980.0,22443.0,19818.0,20427.0,18545.0,8782.0,155.0,6600.0,18657.0,43926.0,57181.0,8902.0,55778.0,78609.0,263.0,587.0,10296.0,96206.0,23563.0,3468.0
28028,20203,서초구,커피-음료,39242818115.0,5356040.0,5589353828.0,6534991435.0,6500310067.0,6479184367.0,6798939095.0,4145282080.0,3194757243.0,306963698.0,7375988027.0,13897819986.0,8605284961.0,7150091438.0,1906670005.0,16167792810.0,17141937694.0,389392829.0,8893885418.0,10090585343.0,7427954261.0,4484387969.0,2023524625.0,798682.0,924885.0,908148.0,905562.0,921453.0,506268.0,391042.0,19109.0,1414906.0,1771166.0,1138787.0,854657.0,157415.0,2448423.0,2457409.0,67781.0,1431581.0,1522735.0,1050466.0,594944.0,238299.0
28029,20203,서초구,스포츠 강습,5524793372.0,16134.0,1186642427.0,1042525694.0,1029707399.0,898832680.0,913475289.0,439491621.0,14118262.0,7016258.0,643797220.0,1182394052.0,1319189840.0,1961367398.0,411028604.0,1922240378.0,3481204125.0,300501.0,842643596.0,1121569301.0,2110118653.0,996099756.0,332721507.0,3241.0,3435.0,3023.0,2997.0,2392.0,902.0,144.0,54.0,1275.0,2850.0,3821.0,6741.0,1393.0,6049.0,9838.0,10.0,2349.0,3214.0,7747.0,1925.0,646.0
28030,20203,서초구,외국어학원,12969401491.0,28156.0,2593837808.0,2374707893.0,2225765924.0,1973098303.0,2505355644.0,768933730.0,527702189.0,8122598.0,2763008107.0,2450688091.0,4228423612.0,3090820652.0,428338431.0,5704675540.0,7262622300.0,29569839.0,364768710.0,2909778107.0,7184300740.0,1772451757.0,706428687.0,5667.0,4652.0,5071.0,3800.0,4644.0,2665.0,1657.0,18.0,3946.0,5080.0,9634.0,8257.0,1221.0,11699.0,16451.0,140.0,2581.0,4462.0,15004.0,4928.0,1036.0
28031,20203,서초구,패스트푸드점,7837334150.0,771810.0,1069092955.0,1181805593.0,1234889214.0,1209575966.0,1312543783.0,982381987.0,847044652.0,183833762.0,640869548.0,2691362876.0,1196232229.0,2512319243.0,612716492.0,3692605218.0,2827822507.0,115712294.0,1762100610.0,1691848851.0,1401149609.0,1058982888.0,490633459.0,109959.0,122157.0,122416.0,120817.0,126063.0,92004.0,78394.0,20235.0,94814.0,241914.0,123621.0,223029.0,68197.0,404073.0,303114.0,16433.0,218623.0,189101.0,134473.0,100864.0,47702.0
28032,20203,서초구,섬유제품,629576469.0,7458.0,75727356.0,82701377.0,61645477.0,92113856.0,89311810.0,150239919.0,77836674.0,0.0,16779845.0,122749514.0,233026566.0,253308453.0,3712091.0,115536897.0,482460097.0,0.0,12375066.0,60756032.0,115769723.0,228443968.0,180652204.0,1029.0,748.0,1035.0,1012.0,1342.0,1154.0,1138.0,0.0,163.0,1740.0,3550.0,1984.0,21.0,1799.0,5411.0,0.0,339.0,723.0,1495.0,2788.0,1866.0
28033,20203,서초구,인테리어,1390741227.0,33264.0,324522759.0,207418426.0,171867487.0,204350324.0,260145392.0,215338169.0,7098670.0,0.0,436589954.0,358814458.0,367075983.0,228185213.0,75619.0,743124317.0,285689662.0,0.0,37625669.0,168263378.0,151095527.0,422755859.0,249073550.0,5079.0,5572.0,5246.0,4539.0,7108.0,5364.0,356.0,0.0,9769.0,11353.0,8606.0,3513.0,22.0,16406.0,8692.0,0.0,2177.0,4188.0,5693.0,6352.0,6697.0
28022,20203,관악구,가구,3725523371.0,13417.0,612936697.0,655929092.0,618720791.0,420712289.0,294913878.0,605869288.0,516441336.0,0.0,72466903.0,934999686.0,1614711242.0,1103345540.0,0.0,1728991403.0,1424498381.0,40486656.0,872620960.0,465739093.0,408746774.0,826998000.0,538898300.0,1431.0,2110.0,2133.0,1407.0,1474.0,2610.0,2252.0,0.0,382.0,3422.0,6305.0,3308.0,0.0,6479.0,6061.0,140.0,3334.0,1888.0,1566.0,3528.0,2086.0
