,기준_년분기_코드,자치구_코드_명,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_률,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
40783,20212,금천구,편의점,44.0,257.0,6.2,16.0,4.7,12.0,213.0
40720,20212,강동구,중고차판매,8.0,8.0,0.0,0.0,12.5,1.0,0.0
40721,20212,종로구,스포츠클럽,67.0,69.0,4.3,3.0,2.9,2.0,2.0
40722,20212,노원구,당구장,159.0,163.0,3.1,5.0,6.1,10.0,4.0
40723,20212,노원구,통신기기수리,20.0,20.0,0.0,0.0,0.0,0.0,0.0
40836,20212,강남구,건축물청소,329.0,333.0,2.7,9.0,1.5,5.0,4.0
40773,20212,구로구,독서실,67.0,84.0,7.1,6.0,0.0,0.0,17.0
40774,20212,구로구,건축물청소,207.0,212.0,2.8,6.0,1.4,3.0,5.0
40775,20212,구로구,미곡판매,107.0,107.0,1.9,2.0,0.0,0.0,0.0
40776,20212,구로구,신발,138.0,142.0,2.1,3.0,2.1,3.0,4.0
40777,20212,구로구,시계및귀금속,129.0,131.0,0.0,0.0,0.8,1.0,2.0
40778,20212,구로구,의료기기,157.0,157.0,1.3,2.0,1.3,2.0,0.0
40779,20212,구로구,전자상거래업,817.0,818.0,3.2,26.0,4.2,34.0,1.0
40764,20212,강서구,비디오/서적임대,9.0,10.0,10.0,1.0,20.0,2.0,1.0
40765,20212,강서구,청과상,685.0,686.0,2.8,19.0,2.6,18.0,1.0
40766,20212,강서구,시계및귀금속,106.0,112.0,0.0,0.0,1.8,2.0,6.0
40767,20212,강서구,문구,221.0,245.0,1.2,3.0,0.8,2.0,24.0
40768,20212,강서구,모터사이클및부품,29.0,29.0,0.0,0.0,0.0,0.0,0.0
40769,20212,구로구,치킨전문점,109.0,299.0,5.0,15.0,5.0,15.0,190.0
40770,20212,구로구,한의원,118.0,118.0,2.5,3.0,1.7,2.0,0.0
40771,20212,구로구,동물병원,31.0,32.0,3.1,1.0,0.0,0.0,1.0
40692,20212,성북구,복권방,42.0,42.0,0.0,0.0,0.0,0.0,0.0
40693,20212,성북구,사진관,166.0,167.0,2.4,4.0,1.8,3.0,1.0
40694,20212,성북구,의류임대,9.0,9.0,0.0,0.0,0.0,0.0,0.0
40695,20212,성북구,컴퓨터및주변장치판매,123.0,123.0,2.4,3.0,0.8,1.0,0.0
40760,20212,강서구,피부관리실,405.0,415.0,5.5,23.0,1.2,5.0,10.0
40761,20212,강서구,게스트하우스,13.0,13.0,0.0,0.0,7.7,1.0,0.0
40762,20212,강서구,노래방,338.0,357.0,5.0,18.0,5.6,20.0,19.0
40763,20212,강서구,녹음실,43.0,43.0,4.7,2.0,0.0,0.0,0.0
40748,20212,서대문구,한복점,4.0,4.0,0.0,0.0,0.0,0.0,0.0
40749,20212,서대문구,유아의류,31.0,33.0,3.0,1.0,6.1,2.0,2.0
40750,20212,서대문구,악기,12.0,12.0,8.3,1.0,0.0,0.0,0.0
40751,20212,서대문구,재생용품 판매점,19.0,19.0,0.0,0.0,5.3,1.0,0.0
40688,20212,중랑구,육류판매,280.0,282.0,2.5,7.0,2.8,8.0,2.0
40689,20212,중랑구,수산물판매,140.0,142.0,2.1,3.0,4.2,6.0,2.0
40690,20212,중랑구,미용재료,46.0,46.0,0.0,0.0,2.2,1.0,0.0
40691,20212,성북구,기타법무서비스,18.0,18.0,11.1,2.0,0.0,0.0,0.0
40804,20212,동작구,컴퓨터및주변장치판매,145.0,145.0,1.4,2.0,1.4,2.0,0.0
40741,20212,서대문구,스포츠 강습,193.0,198.0,7.1,14.0,2.0,4.0,5.0
40742,20212,서대문구,일반의원,219.0,219.0,1.4,3.0,1.4,3.0,0.0
40743,20212,서대문구,동물병원,25.0,25.0,0.0,0.0,0.0,0.0,0.0
40744,20212,서대문구,통신기기수리,10.0,10.0,0.0,0.0,10.0,1.0,0.0
40745,20212,서대문구,자동차수리,94.0,109.0,0.9,1.0,3.7,4.0,15.0
40746,20212,강동구,중식음식점,161.0,185.0,7.0,13.0,2.2,4.0,24.0
40747,20212,서대문구,청과상,201.0,201.0,3.5,7.0,1.5,3.0,0.0
40732,20212,은평구,네일숍,148.0,152.0,2.6,4.0,3.3,5.0,4.0
40733,20212,은평구,녹음실,32.0,33.0,3.0,1.0,0.0,0.0,1.0
40734,20212,은평구,육류판매,236.0,237.0,3.8,9.0,3.4,8.0,1.0
40735,20212,은평구,수산물판매,138.0,141.0,1.4,2.0,2.1,3.0,3.0
40736,20212,은평구,청과상,190.0,190.0,5.3,10.0,5.3,10.0,0.0
40737,20212,은평구,미용재료,52.0,52.0,0.0,0.0,1.9,1.0,0.0
40738,20212,은평구,자전거 및 기타운송장비,32.0,32.0,0.0,0.0,0.0,0.0,0.0
40739,20212,은평구,완구,23.0,23.0,4.3,1.0,0.0,0.0,0.0
40660,20212,성동구,치과의원,135.0,135.0,0.0,0.0,1.5,2.0,0.0
40661,20212,성동구,세무사사무소,252.0,252.0,1.6,4.0,0.4,1.0,0.0
40662,20212,성동구,PC방,42.0,44.0,0.0,0.0,13.6,6.0,2.0
40663,20212,성동구,복권방,36.0,36.0,0.0,0.0,0.0,0.0,0.0
40728,20212,노원구,가전제품,60.0,60.0,3.3,2.0,6.7,4.0,0.0
40729,20212,노원구,예술품,22.0,22.0,9.1,2.0,4.5,1.0,0.0
40730,20212,은평구,한식음식점,1779.0,2026.0,4.7,95.0,4.0,82.0,247.0
40731,20212,은평구,스포츠 강습,257.0,267.0,5.6,15.0,2.6,7.0,10.0
40716,20212,도봉구,애완동물,70.0,70.0,2.9,2.0,7.1,5.0,0.0
40717,20212,도봉구,철물점,71.0,71.0,2.8,2.0,2.8,2.0,0.0
40718,20212,도봉구,모터사이클및부품,5.0,5.0,0.0,0.0,0.0,0.0,0.0
40719,20212,노원구,양식음식점,133.0,169.0,7.1,12.0,2.4,4.0,36.0
40656,20212,용산구,문구,143.0,154.0,0.6,1.0,1.3,2.0,11.0
40657,20212,용산구,조명용품,276.0,277.0,0.4,1.0,1.1,3.0,1.0
40658,20212,성동구,일식음식점,165.0,189.0,5.3,10.0,3.7,7.0,24.0
40659,20212,성동구,양식음식점,278.0,313.0,9.3,29.0,2.9,9.0,35.0
40772,20212,구로구,부동산중개업,1284.0,1285.0,2.8,36.0,2.3,29.0,1.0
40709,20212,도봉구,녹음실,8.0,8.0,0.0,0.0,0.0,0.0,0.0
40710,20212,도봉구,핸드폰,226.0,227.0,2.6,6.0,4.0,9.0,1.0
40711,20212,도봉구,반찬가게,199.0,204.0,2.5,5.0,2.9,6.0,5.0
40712,20212,도봉구,일반의류,562.0,563.0,3.0,17.0,4.1,23.0,1.0
40713,20212,종로구,자전거 및 기타운송장비,5.0,5.0,0.0,0.0,0.0,0.0,0.0
40714,20212,도봉구,문구,81.0,92.0,0.0,0.0,2.2,2.0,11.0
40715,20212,도봉구,운동/경기용품,108.0,108.0,2.8,3.0,4.6,5.0,0.0
40700,20212,강북구,화장품,209.0,225.0,1.3,3.0,2.7,6.0,16.0
40701,20212,강북구,자전거 및 기타운송장비,17.0,17.0,5.9,1.0,0.0,0.0,0.0
40702,20212,강북구,완구,19.0,19.0,5.3,1.0,0.0,0.0,0.0
40703,20212,강북구,예술품,12.0,12.0,0.0,0.0,8.3,1.0,0.0
40704,20212,도봉구,치킨전문점,110.0,237.0,4.2,10.0,5.5,13.0,127.0
40705,20212,도봉구,골프연습장,30.0,30.0,3.3,1.0,3.3,1.0,0.0
40706,20212,도봉구,여관,36.0,36.0,0.0,0.0,0.0,0.0,0.0
40707,20212,도봉구,고시원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40628,20212,종로구,일반의원,209.0,209.0,2.4,5.0,1.9,4.0,0.0
40629,20212,종로구,패스트푸드점,125.0,224.0,4.9,11.0,2.7,6.0,99.0
40630,20212,종로구,한의원,135.0,135.0,1.5,2.0,0.0,0.0,0.0
40631,20212,종로구,노래방,120.0,120.0,2.5,3.0,5.0,6.0,0.0
40696,20212,성북구,화초,136.0,138.0,0.7,1.0,2.9,4.0,2.0
40697,20212,강북구,분식전문점,247.0,314.0,6.7,21.0,6.7,21.0,67.0
40698,20212,강북구,동물병원,26.0,26.0,0.0,0.0,0.0,0.0,0.0
40699,20212,강북구,미곡판매,56.0,56.0,3.6,2.0,5.4,3.0,0.0
40684,20212,중랑구,스포츠클럽,81.0,85.0,3.5,3.0,1.2,1.0,4.0
40685,20212,중랑구,자동차수리,189.0,205.0,2.0,4.0,1.0,2.0,16.0
40686,20212,중구,일식음식점,231.0,287.0,4.2,12.0,2.4,7.0,56.0
40687,20212,중랑구,주류도매,27.0,27.0,0.0,0.0,0.0,0.0,0.0
40624,20212,강동구,화장품,455.0,492.0,2.2,11.0,2.2,11.0,37.0
40625,20212,강동구,미용재료,51.0,51.0,2.0,1.0,7.8,4.0,0.0
40626,20212,강동구,인테리어,199.0,199.0,1.0,2.0,1.5,3.0,0.0
40627,20212,중구,청과상,190.0,190.0,3.2,6.0,3.7,7.0,0.0
40740,20212,은평구,중고가구,4.0,4.0,0.0,0.0,0.0,0.0,0.0
40677,20212,동대문구,건축물청소,138.0,147.0,2.0,3.0,2.7,4.0,9.0
40678,20212,동대문구,육류판매,361.0,361.0,3.3,12.0,2.5,9.0,0.0
40679,20212,동대문구,조명용품,201.0,201.0,1.0,2.0,0.5,1.0,0.0
40680,20212,동대문구,중고차판매,10.0,10.0,0.0,0.0,0.0,0.0,0.0
40681,20212,중랑구,스포츠 강습,178.0,186.0,7.0,13.0,3.2,6.0,8.0
40682,20212,중랑구,기타법무서비스,16.0,16.0,12.5,2.0,0.0,0.0,0.0
40683,20212,중랑구,PC방,75.0,83.0,2.4,2.0,8.4,7.0,8.0
40668,20212,광진구,자동차미용,41.0,46.0,6.5,3.0,6.5,3.0,5.0
40669,20212,광진구,피부관리실,216.0,224.0,4.0,9.0,1.8,4.0,8.0
40670,20212,광진구,노래방,369.0,373.0,2.7,10.0,3.2,12.0,4.0
40671,20212,광진구,의류임대,18.0,18.0,0.0,0.0,0.0,0.0,0.0
40672,20212,광진구,슈퍼마켓,271.0,390.0,3.1,12.0,6.4,25.0,119.0
40673,20212,광진구,안경,69.0,91.0,3.3,3.0,1.1,1.0,22.0
40674,20212,광진구,미용재료,35.0,35.0,0.0,0.0,2.9,1.0,0.0
40675,20212,광진구,전자상거래업,723.0,724.0,4.8,35.0,3.7,27.0,1.0
40596,20212,서초구,건축물청소,238.0,241.0,2.5,6.0,2.5,6.0,3.0
40597,20212,서초구,유아의류,100.0,107.0,1.9,2.0,4.7,5.0,7.0
40598,20212,서초구,의료기기,294.0,294.0,2.0,6.0,2.4,7.0,0.0
40599,20212,서초구,화장품,1196.0,1241.0,1.7,21.0,2.7,33.0,45.0
40664,20212,성동구,반찬가게,256.0,262.0,3.8,10.0,1.1,3.0,6.0
40665,20212,성동구,의약품,200.0,217.0,1.4,3.0,0.0,0.0,17.0
40666,20212,성동구,조명용품,228.0,228.0,0.0,0.0,0.4,1.0,0.0
40667,20212,광진구,스포츠클럽,114.0,118.0,6.8,8.0,1.7,2.0,4.0
40652,20212,용산구,가정용품임대,21.0,21.0,0.0,0.0,0.0,0.0,0.0
40653,20212,중구,스포츠클럽,59.0,60.0,5.0,3.0,5.0,3.0,1.0
40654,20212,용산구,가방,164.0,164.0,1.8,3.0,1.2,2.0,0.0
40655,20212,용산구,의약품,157.0,171.0,1.8,3.0,2.3,4.0,14.0
40592,20212,서초구,전자게임장,4.0,4.0,0.0,0.0,0.0,0.0,0.0
40593,20212,서초구,기타오락장,37.0,44.0,2.3,1.0,20.5,9.0,7.0
40594,20212,서초구,통신기기수리,32.0,32.0,0.0,0.0,3.1,1.0,0.0
40595,20212,서초구,사진관,409.0,409.0,3.7,15.0,0.5,2.0,0.0
40708,20212,도봉구,독서실,64.0,83.0,2.4,2.0,0.0,0.0,19.0
40645,20212,중구,화초,269.0,270.0,1.5,4.0,1.5,4.0,1.0
40646,20212,중구,철물점,85.0,85.0,2.4,2.0,0.0,0.0,0.0
40647,20212,용산구,치과의원,111.0,111.0,1.8,2.0,2.7,3.0,0.0
40648,20212,용산구,자동차수리,105.0,131.0,1.5,2.0,3.1,4.0,26.0
40649,20212,용산구,세탁소,135.0,156.0,2.6,4.0,1.3,2.0,21.0
40650,20212,용산구,게스트하우스,120.0,121.0,1.7,2.0,3.3,4.0,1.0
40651,20212,용산구,고시원,5.0,5.0,20.0,1.0,20.0,1.0,0.0
40636,20212,중구,치과의원,217.0,217.0,0.9,2.0,2.3,5.0,0.0
40637,20212,중구,기타오락장,23.0,24.0,4.2,1.0,20.8,5.0,1.0
40638,20212,중구,네일숍,89.0,92.0,2.2,2.0,1.1,1.0,3.0
40639,20212,중구,여관,227.0,234.0,2.1,5.0,4.3,10.0,7.0
40640,20212,중구,의류임대,8.0,8.0,12.5,1.0,12.5,1.0,0.0
40641,20212,중구,가정용품임대,14.0,14.0,7.1,1.0,7.1,1.0,0.0
40642,20212,중구,수산물판매,502.0,503.0,2.2,11.0,1.0,5.0,1.0
40643,20212,중구,문구,338.0,357.0,1.1,4.0,0.6,2.0,19.0
40564,20212,영등포구,변호사사무소,112.0,112.0,4.5,5.0,3.6,4.0,0.0
40565,20212,영등포구,전자게임장,27.0,27.0,0.0,0.0,0.0,0.0,0.0
40566,20212,영등포구,통신기기수리,31.0,31.0,3.2,1.0,0.0,0.0,0.0
40567,20212,영등포구,자동차수리,259.0,280.0,0.4,1.0,1.1,3.0,21.0
40632,20212,종로구,일반의류,1501.0,1508.0,2.9,43.0,2.7,41.0,7.0
40633,20212,종로구,화장품,320.0,353.0,2.8,10.0,2.8,10.0,33.0
40634,20212,종로구,섬유제품,395.0,395.0,1.0,4.0,1.3,5.0,0.0
40635,20212,중구,호프-간이주점,530.0,595.0,3.7,22.0,4.0,24.0,65.0
40620,20212,강동구,부동산중개업,1768.0,1771.0,3.1,55.0,2.6,46.0,3.0
40621,20212,강동구,노래방,255.0,261.0,2.3,6.0,1.5,4.0,6.0
40622,20212,강동구,컴퓨터및주변장치판매,164.0,164.0,2.4,4.0,2.4,4.0,0.0
40623,20212,강동구,가방,109.0,111.0,1.8,2.0,1.8,2.0,2.0
40560,20212,금천구,신발,172.0,178.0,2.8,5.0,1.1,2.0,6.0
40561,20212,금천구,화장품,596.0,624.0,3.0,19.0,2.1,13.0,28.0
40562,20212,금천구,모터사이클및부품,18.0,18.0,0.0,0.0,0.0,0.0,0.0
40563,20212,영등포구,일식음식점,267.0,324.0,4.9,16.0,2.8,9.0,57.0
40676,20212,동대문구,법무사사무소,22.0,22.0,0.0,0.0,0.0,0.0,0.0
40613,20212,송파구,안경,125.0,173.0,2.3,4.0,2.3,4.0,48.0
40614,20212,강동구,분식전문점,333.0,499.0,7.2,36.0,5.6,28.0,166.0
40615,20212,강동구,외국어학원,69.0,69.0,10.1,7.0,0.0,0.0,0.0
40616,20212,강동구,치과의원,243.0,243.0,1.2,3.0,0.8,2.0,0.0
40617,20212,강동구,법무사사무소,46.0,46.0,4.3,2.0,0.0,0.0,0.0
40618,20212,강동구,회계사사무소,10.0,10.0,0.0,0.0,0.0,0.0,0.0
40619,20212,강동구,가전제품수리,148.0,148.0,2.0,3.0,2.7,4.0,0.0
40604,20212,강남구,세무사사무소,1534.0,1534.0,0.8,13.0,0.3,4.0,0.0
40605,20212,강남구,핸드폰,386.0,389.0,2.8,11.0,1.3,5.0,3.0
40606,20212,강남구,반찬가게,843.0,894.0,2.3,21.0,1.7,15.0,51.0
40607,20212,강남구,서적,305.0,312.0,0.6,2.0,2.2,7.0,7.0
40608,20212,강남구,조명용품,718.0,720.0,1.4,10.0,1.3,9.0,2.0
40609,20212,송파구,전자게임장,11.0,11.0,9.1,1.0,9.1,1.0,0.0
40610,20212,송파구,모터사이클수리,17.0,17.0,5.9,1.0,0.0,0.0,0.0
40611,20212,송파구,비디오/서적임대,20.0,22.0,0.0,0.0,0.0,0.0,2.0
40532,20212,강서구,슈퍼마켓,413.0,610.0,4.1,25.0,2.3,14.0,197.0
40533,20212,강서구,화초,215.0,215.0,2.8,6.0,0.5,1.0,0.0
40534,20212,강서구,가구,161.0,161.0,3.1,5.0,3.7,6.0,0.0
40535,20212,강서구,악기,25.0,25.0,0.0,0.0,0.0,0.0,0.0
40600,20212,서초구,자전거 및 기타운송장비,53.0,53.0,0.0,0.0,0.0,0.0,0.0
40601,20212,서초구,자동차부품,217.0,218.0,1.8,4.0,0.9,2.0,1.0
40602,20212,강남구,커피-음료,1731.0,2304.0,4.9,114.0,3.9,90.0,573.0
40603,20212,강남구,변호사사무소,612.0,612.0,2.5,15.0,2.0,12.0,0.0
40588,20212,관악구,유아의류,48.0,52.0,0.0,0.0,3.8,2.0,4.0
40589,20212,관악구,화장품,300.0,345.0,2.6,9.0,3.8,13.0,45.0
40590,20212,관악구,예술품,14.0,14.0,14.3,2.0,7.1,1.0,0.0
40591,20212,서초구,외국어학원,207.0,214.0,1.4,3.0,1.9,4.0,7.0
40528,20212,강서구,회계사사무소,33.0,33.0,6.1,2.0,0.0,0.0,0.0
40529,20212,강서구,전자게임장,28.0,28.0,3.6,1.0,7.1,2.0,0.0
40530,20212,강서구,여관,147.0,148.0,0.7,1.0,2.0,3.0,1.0
40531,20212,강서구,건축물청소,313.0,321.0,3.7,12.0,0.9,3.0,8.0
40644,20212,중구,자전거 및 기타운송장비,11.0,11.0,0.0,0.0,0.0,0.0,0.0
40581,20212,동작구,가구,60.0,60.0,5.0,3.0,0.0,0.0,0.0
40582,20212,동작구,인테리어,92.0,92.0,1.1,1.0,2.2,2.0,0.0
40583,20212,동작구,자동차부품,45.0,45.0,2.2,1.0,2.2,1.0,0.0
40584,20212,관악구,모터사이클수리,38.0,39.0,2.6,1.0,2.6,1.0,1.0
40585,20212,관악구,가전제품수리,133.0,133.0,2.3,3.0,2.3,3.0,0.0
40586,20212,관악구,가정용품임대,32.0,32.0,3.1,1.0,3.1,1.0,0.0
40587,20212,용산구,분식전문점,277.0,360.0,3.3,12.0,5.6,20.0,83.0
40572,20212,영등포구,화장품,761.0,805.0,3.0,24.0,3.4,27.0,44.0
40573,20212,영등포구,재생용품 판매점,92.0,92.0,0.0,0.0,1.1,1.0,0.0
40574,20212,동작구,한식음식점,1369.0,1603.0,3.7,59.0,4.4,71.0,234.0
40575,20212,동작구,분식전문점,287.0,384.0,7.3,28.0,4.7,18.0,97.0
40576,20212,동작구,예술학원,315.0,328.0,3.0,10.0,0.9,3.0,13.0
40577,20212,동작구,세무사사무소,80.0,80.0,2.5,2.0,0.0,0.0,0.0
40578,20212,동작구,복권방,31.0,31.0,0.0,0.0,3.2,1.0,0.0
40579,20212,동작구,의약품,248.0,268.0,1.5,4.0,1.1,3.0,20.0
40500,20212,서대문구,일식음식점,160.0,181.0,5.5,10.0,5.0,9.0,21.0
40501,20212,서대문구,커피-음료,612.0,789.0,6.8,54.0,3.8,30.0,177.0
40502,20212,서대문구,예술학원,281.0,290.0,2.4,7.0,2.1,6.0,9.0
40503,20212,서대문구,스포츠클럽,68.0,70.0,2.9,2.0,1.4,1.0,2.0
40568,20212,영등포구,세탁소,194.0,227.0,2.2,5.0,0.4,1.0,33.0
40569,20212,영등포구,가정용품임대,43.0,43.0,0.0,0.0,2.3,1.0,0.0
40570,20212,영등포구,시계및귀금속,164.0,172.0,1.7,3.0,1.2,2.0,8.0
40571,20212,영등포구,문구,210.0,234.0,0.4,1.0,1.7,4.0,24.0
40556,20212,금천구,볼링장,7.0,7.0,0.0,0.0,0.0,0.0,0.0
40557,20212,금천구,세탁소,113.0,140.0,2.1,3.0,0.7,1.0,27.0
40558,20212,금천구,가정용품임대,56.0,56.0,0.0,0.0,0.0,0.0,0.0
40559,20212,금천구,육류판매,517.0,519.0,1.3,7.0,1.9,10.0,2.0
40496,20212,은평구,피부관리실,216.0,226.0,4.9,11.0,4.0,9.0,10.0
40497,20212,은평구,고시원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40498,20212,은평구,가정용품임대,26.0,26.0,0.0,0.0,3.8,1.0,0.0
40499,20212,은평구,의료기기,102.0,103.0,3.9,4.0,3.9,4.0,1.0
40612,20212,송파구,한복점,11.0,11.0,0.0,0.0,0.0,0.0,0.0
40549,20212,구로구,인테리어,210.0,210.0,3.8,8.0,0.0,0.0,0.0
40550,20212,구로구,모터사이클및부품,19.0,19.0,0.0,0.0,5.3,1.0,0.0
40551,20212,금천구,중식음식점,199.0,221.0,8.1,18.0,5.0,11.0,22.0
40552,20212,금천구,호프-간이주점,426.0,466.0,3.4,16.0,4.1,19.0,40.0
40553,20212,금천구,커피-음료,345.0,545.0,6.2,34.0,5.0,27.0,200.0
40554,20212,금천구,한의원,76.0,76.0,3.9,3.0,3.9,3.0,0.0
40555,20212,금천구,당구장,108.0,109.0,2.8,3.0,2.8,3.0,1.0
40540,20212,구로구,볼링장,5.0,5.0,0.0,0.0,0.0,0.0,0.0
40541,20212,구로구,복권방,48.0,48.0,0.0,0.0,4.2,2.0,0.0
40542,20212,구로구,통신기기수리,27.0,27.0,0.0,0.0,3.7,1.0,0.0
40543,20212,구로구,의류임대,17.0,17.0,0.0,0.0,0.0,0.0,0.0
40544,20212,구로구,주류도매,61.0,61.0,0.0,0.0,1.6,1.0,0.0
40545,20212,구로구,육류판매,230.0,230.0,3.9,9.0,2.6,6.0,0.0
40546,20212,구로구,반찬가게,351.0,358.0,3.1,11.0,3.1,11.0,7.0
40547,20212,구로구,화장품,661.0,710.0,1.7,12.0,2.8,20.0,49.0
40468,20212,도봉구,커피-음료,323.0,408.0,8.1,33.0,5.1,21.0,85.0
40469,20212,도봉구,스포츠 강습,165.0,171.0,7.0,12.0,2.3,4.0,6.0
40470,20212,도봉구,법무사사무소,80.0,80.0,6.3,5.0,1.3,1.0,0.0
40471,20212,도봉구,기타오락장,36.0,36.0,2.8,1.0,2.8,1.0,0.0
40536,20212,구로구,일식음식점,117.0,146.0,4.1,6.0,4.1,6.0,29.0
40537,20212,구로구,양식음식점,95.0,128.0,4.7,6.0,6.3,8.0,33.0
40538,20212,구로구,호프-간이주점,640.0,724.0,4.6,33.0,5.8,42.0,84.0
40539,20212,구로구,치과의원,177.0,177.0,0.6,1.0,1.1,2.0,0.0
40524,20212,강서구,커피-음료,785.0,1111.0,8.9,99.0,3.1,34.0,326.0
40525,20212,강서구,예술학원,498.0,527.0,3.2,17.0,2.7,14.0,29.0
40526,20212,성동구,전자게임장,5.0,5.0,0.0,0.0,20.0,1.0,0.0
40527,20212,강서구,일반의원,443.0,443.0,2.5,11.0,1.1,5.0,0.0
40464,20212,강북구,안경,41.0,55.0,3.6,2.0,1.8,1.0,14.0
40465,20212,강북구,가구,52.0,52.0,0.0,0.0,1.9,1.0,0.0
40466,20212,강북구,중고차판매,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40467,20212,강북구,전자상거래업,481.0,481.0,5.8,28.0,3.7,18.0,0.0
40580,20212,용산구,안경,50.0,64.0,1.6,1.0,0.0,0.0,14.0
40517,20212,양천구,사진관,129.0,130.0,4.6,6.0,0.0,0.0,1.0
40518,20212,양천구,통번역서비스,74.0,74.0,4.1,3.0,1.4,1.0,0.0
40519,20212,양천구,여행사,91.0,91.0,1.1,1.0,1.1,1.0,0.0
40520,20212,양천구,비디오/서적임대,9.0,10.0,0.0,0.0,0.0,0.0,1.0
40521,20212,양천구,의류임대,7.0,7.0,0.0,0.0,0.0,0.0,0.0
40522,20212,양천구,가정용품임대,35.0,35.0,0.0,0.0,8.6,3.0,0.0
40523,20212,강서구,치킨전문점,162.0,416.0,6.0,25.0,7.9,33.0,254.0
40508,20212,서대문구,전자상거래업,582.0,582.0,5.3,31.0,3.1,18.0,0.0
40509,20212,마포구,일식음식점,504.0,581.0,6.9,40.0,3.6,21.0,77.0
40510,20212,마포구,양식음식점,685.0,755.0,7.9,60.0,4.4,33.0,70.0
40511,20212,마포구,패스트푸드점,231.0,384.0,8.9,34.0,3.9,15.0,153.0
40512,20212,마포구,회계사사무소,25.0,25.0,0.0,0.0,4.0,1.0,0.0
40513,20212,마포구,DVD방,5.0,5.0,0.0,0.0,20.0,1.0,0.0
40514,20212,마포구,육류판매,166.0,169.0,6.5,11.0,4.1,7.0,3.0
40515,20212,마포구,자전거 및 기타운송장비,48.0,48.0,2.1,1.0,0.0,0.0,0.0
40436,20212,동대문구,미용재료,258.0,258.0,0.0,0.0,0.8,2.0,0.0
40437,20212,동대문구,섬유제품,141.0,141.0,0.7,1.0,0.7,1.0,0.0
40438,20212,동대문구,인테리어,202.0,202.0,2.0,4.0,2.0,4.0,0.0
40439,20212,중랑구,양식음식점,85.0,101.0,6.9,7.0,2.0,2.0,16.0
40504,20212,서대문구,DVD방,2.0,2.0,0.0,0.0,50.0,1.0,0.0
40505,20212,서대문구,가정용품임대,30.0,30.0,3.3,1.0,3.3,1.0,0.0
40506,20212,서대문구,화초,154.0,158.0,1.9,3.0,1.9,3.0,4.0
40507,20212,서대문구,애완동물,42.0,43.0,0.0,0.0,0.0,0.0,1.0
40492,20212,은평구,컴퓨터학원,12.0,12.0,8.3,1.0,0.0,0.0,0.0
40493,20212,성동구,독서실,36.0,58.0,5.2,3.0,3.4,2.0,22.0
40494,20212,은평구,PC방,57.0,61.0,3.3,2.0,6.6,4.0,4.0
40495,20212,은평구,기타오락장,42.0,45.0,2.2,1.0,11.1,5.0,3.0
40432,20212,동대문구,복권방,54.0,54.0,0.0,0.0,0.0,0.0,0.0
40433,20212,동대문구,핸드폰,226.0,228.0,2.6,6.0,2.6,6.0,2.0
40434,20212,동대문구,반찬가게,475.0,488.0,3.3,16.0,2.3,11.0,13.0
40435,20212,동대문구,의약품,581.0,595.0,1.0,6.0,1.0,6.0,14.0
40548,20212,구로구,철물점,117.0,117.0,0.0,0.0,0.0,0.0,0.0
40485,20212,노원구,가방,113.0,113.0,3.5,4.0,1.8,2.0,0.0
40486,20212,노원구,유아의류,88.0,91.0,1.1,1.0,1.1,1.0,3.0
40487,20212,노원구,가구,132.0,132.0,2.3,3.0,0.8,1.0,0.0
40488,20212,노원구,악기,23.0,23.0,0.0,0.0,0.0,0.0,0.0
40489,20212,노원구,모터사이클및부품,15.0,15.0,6.7,1.0,0.0,0.0,0.0
40490,20212,은평구,호프-간이주점,583.0,653.0,3.1,20.0,3.5,23.0,70.0
40491,20212,은평구,일반교습학원,798.0,901.0,2.9,26.0,2.2,20.0,103.0
40476,20212,도봉구,육류판매,197.0,197.0,2.5,5.0,2.5,5.0,0.0
40477,20212,도봉구,화장품,207.0,227.0,3.1,7.0,2.2,5.0,20.0
40478,20212,노원구,외국어학원,159.0,164.0,3.7,6.0,1.8,3.0,5.0
40479,20212,노원구,컴퓨터학원,17.0,17.0,5.9,1.0,0.0,0.0,0.0
40480,20212,노원구,변호사사무소,16.0,16.0,0.0,0.0,0.0,0.0,0.0
40481,20212,노원구,기타오락장,59.0,66.0,7.6,5.0,7.6,5.0,7.0
40482,20212,노원구,자동차미용,58.0,65.0,1.5,1.0,6.2,4.0,7.0
40483,20212,노원구,모터사이클수리,16.0,16.0,6.3,1.0,0.0,0.0,0.0
40404,20212,용산구,시계및귀금속,105.0,109.0,1.8,2.0,0.9,1.0,4.0
40405,20212,용산구,의료기기,73.0,73.0,2.7,2.0,0.0,0.0,0.0
40406,20212,광진구,육류판매,212.0,212.0,2.4,5.0,3.8,8.0,0.0
40407,20212,용산구,중고가구,73.0,73.0,0.0,0.0,0.0,0.0,0.0
40472,20212,도봉구,모터사이클수리,15.0,15.0,6.7,1.0,0.0,0.0,0.0
40473,20212,도봉구,여행사,34.0,34.0,0.0,0.0,0.0,0.0,0.0
40474,20212,도봉구,의류임대,3.0,3.0,0.0,0.0,0.0,0.0,0.0
